record_id,gene_symbol,aliases,ensembl_gene_id,scope_kind,source_scope,source_record_key,driver_role,decision,tissue_frequency_percent,pancancer_frequency_percent,pmid,doi,source_locator,identifier_release,upstream_repository,upstream_ref,source_file_sha256
bailey2018-s1-0593,RNF111,,ENSG00000157450,pan_cancer,PANCAN,RNF111_PANCAN,tsg,official,,1.08,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0594,RNF43,,ENSG00000108375,pan_cancer,PANCAN,RNF43_PANCAN,tsg,official,,1.78,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0595,RNF43,,ENSG00000108375,source_cancer_code,STAD,RNF43_STAD,possible tsg,official,3.36,1.78,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0596,RNF43,,ENSG00000108375,source_cancer_code,PAAD,RNF43_PAAD,tsg,official,5.81,1.78,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0597,RPL22,,ENSG00000116251,pan_cancer,PANCAN,RPL22_PANCAN,possible tsg,official,,0.74,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0598,RPL22,,ENSG00000116251,source_cancer_code,UCEC,RPL22_UCEC,,official,10.10,0.74,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0599,RPL5,,ENSG00000122406,pan_cancer,PANCAN,RPL5_PANCAN,tsg,official,,0.67,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0600,RPS6KA3,,ENSG00000177189,source_cancer_code,LIHC,RPS6KA3_LIHC,tsg,official,4.52,0.94,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0601,RQCD1,CNOT9,ENSG00000144580,pan_cancer,PANCAN,RQCD1_PANCAN,possible oncogene,official,,0.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0602,RQCD1,CNOT9,ENSG00000144580,source_cancer_code,SKCM,RQCD1_SKCM,oncogene,official,3.08,0.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0603,RRAS2,,ENSG00000133818,source_cancer_code,UCEC,RRAS2_UCEC,oncogene,official,1.52,0.26,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0604,RUNX1,,ENSG00000159216,pan_cancer,PANCAN,RUNX1_PANCAN,tsg,official,,1.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0605,RUNX1,,ENSG00000159216,source_cancer_code,BRCA,RUNX1_BRCA,tsg,official,5.01,1.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0606,RUNX1,,ENSG00000159216,source_cancer_code,LAML,RUNX1_LAML,tsg,official,6.47,1.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0607,RXRA,,ENSG00000186350,source_cancer_code,BLCA,RXRA_BLCA,oncogene,official,6.74,0.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0608,SCAF4,,ENSG00000156304,source_cancer_code,UCEC,SCAF4_UCEC,tsg,official,8.84,1.64,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0609,SCAF4,,ENSG00000156304,pan_cancer,PANCAN,SCAF4_PANCAN,tsg,official,,1.64,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0610,SETBP1,,ENSG00000152217,pan_cancer,PANCAN,SETBP1_PANCAN,possible oncogene,rescued,,2.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0611,SETD2,,ENSG00000181555,source_cancer_code,KIRP,SETD2_KIRP,tsg,official,6.55,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0612,SETD2,,ENSG00000181555,source_cancer_code,LGG,SETD2_LGG,possible tsg,official,1.76,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0613,SETD2,,ENSG00000181555,source_cancer_code,LUAD,SETD2_LUAD,tsg,official,6.73,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0614,SETD2,,ENSG00000181555,source_cancer_code,MESO,SETD2_MESO,tsg,official,9.88,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0615,SETD2,,ENSG00000181555,pan_cancer,PANCAN,SETD2_PANCAN,tsg,official,,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0616,SETD2,,ENSG00000181555,source_cancer_code,KIRC,SETD2_KIRC,tsg,official,13.86,3.38,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0617,SF1,,ENSG00000168066,source_cancer_code,BLCA,SF1_BLCA,oncogene,official,2.85,0.95,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0618,SF1,,ENSG00000168066,pan_cancer,PANCAN,SF1_PANCAN,possible oncogene,official,,0.95,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0619,SF3B1,,ENSG00000115524,source_cancer_code,BLCA,SF3B1_BLCA,oncogene,official,5.44,2.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0620,SF3B1,,ENSG00000115524,source_cancer_code,LAML,SF3B1_LAML,oncogene,official,3.60,2.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0621,SF3B1,,ENSG00000115524,pan_cancer,PANCAN,SF3B1_PANCAN,oncogene,official,,2.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0622,SF3B1,,ENSG00000115524,source_cancer_code,BRCA,SF3B1_BRCA,oncogene,official,2.05,2.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0623,SF3B1,,ENSG00000115524,source_cancer_code,UVM,SF3B1_UVM,oncogene,official,22.50,2.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0624,SIN3A,,ENSG00000169375,pan_cancer,PANCAN,SIN3A_PANCAN,possible tsg,official,,1.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0625,SIN3A,,ENSG00000169375,source_cancer_code,UCEC,SIN3A_UCEC,tsg,official,8.08,1.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0626,SMAD2,,ENSG00000175387,source_cancer_code,STAD,SMAD2_STAD,possible tsg,official,1.40,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0627,SMAD2,,ENSG00000175387,source_cancer_code,COADREAD,SMAD2_COADREAD,possible tsg,official,3.48,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0628,SMAD2,,ENSG00000175387,pan_cancer,PANCAN,SMAD2_PANCAN,possible tsg,official,,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0629,SMAD4,,ENSG00000141646,source_cancer_code,CESC,SMAD4_CESC,possible tsg,official,3.65,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0630,SMAD4,,ENSG00000141646,source_cancer_code,ESCA,SMAD4_ESCA,possible tsg,official,6.40,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0631,SMAD4,,ENSG00000141646,source_cancer_code,COADREAD,SMAD4_COADREAD,tsg,official,12.03,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0632,SMAD4,,ENSG00000141646,pan_cancer,PANCAN,SMAD4_PANCAN,tsg,official,,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0633,SMAD4,,ENSG00000141646,source_cancer_code,PAAD,SMAD4_PAAD,tsg,official,23.23,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0634,SMAD4,,ENSG00000141646,source_cancer_code,STAD,SMAD4_STAD,oncogene,official,7.84,2.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0635,SMARCA1,,ENSG00000102038,pan_cancer,PANCAN,SMARCA1_PANCAN,tsg,official,,1.53,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0636,SMARCA4,,ENSG00000127616,source_cancer_code,LIHC,SMARCA4_LIHC,possible oncogene,official,2.82,3.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0637,SMARCA4,,ENSG00000127616,pan_cancer,PANCAN,SMARCA4_PANCAN,possible oncogene,official,,3.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0638,SMARCA4,,ENSG00000127616,source_cancer_code,LGG,SMARCA4_LGG,possible oncogene,official,4.90,3.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0639,SMARCA4,,ENSG00000127616,source_cancer_code,LUAD,SMARCA4_LUAD,possible tsg,official,7.19,3.29,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0640,SMARCB1,,ENSG00000099956,source_cancer_code,KIRP,SMARCB1_KIRP,possible oncogene,official,2.18,0.64,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0641,SMC1A,,ENSG00000072501,source_cancer_code,UCEC,SMC1A_UCEC,oncogene,official,5.30,1.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0642,SMC1A,,ENSG00000072501,source_cancer_code,LAML,SMC1A_LAML,oncogene,official,2.88,1.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0643,SMC3,,ENSG00000108055,source_cancer_code,LAML,SMC3_LAML,possible oncogene,rescued,0.72,1.09,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0644,SOS1,,ENSG00000115904,pan_cancer,PANCAN,SOS1_PANCAN,oncogene,official,,1.45,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0645,SOS1,,ENSG00000115904,source_cancer_code,UCEC,SOS1_UCEC,oncogene,official,4.29,1.45,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0646,SOX17,,ENSG00000164736,pan_cancer,PANCAN,SOX17_PANCAN,possible oncogene,official,,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0647,SOX17,,ENSG00000164736,source_cancer_code,UCEC,SOX17_UCEC,possible oncogene,official,4.80,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0648,SOX9,,ENSG00000125398,pan_cancer,PANCAN,SOX9_PANCAN,possible tsg,official,,1.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0649,SOX9,,ENSG00000125398,source_cancer_code,COADREAD,SOX9_COADREAD,tsg,official,12.97,1.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0650,SPOP,,ENSG00000121067,pan_cancer,PANCAN,SPOP_PANCAN,oncogene,official,,1.62,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0651,SPOP,,ENSG00000121067,source_cancer_code,UCEC,SPOP_UCEC,oncogene,official,9.34,1.62,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0652,SPOP,,ENSG00000121067,source_cancer_code,PRAD,SPOP_PRAD,oncogene,official,11.53,1.62,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0653,SPTA1,,ENSG00000163554,source_cancer_code,GBM,SPTA1_GBM,possible tsg,official,9.00,8.81,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0654,SPTAN1,,ENSG00000197694,source_cancer_code,BLCA,SPTAN1_BLCA,tsg,official,13.21,2.72,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0655,SRSF2,,ENSG00000161547,source_cancer_code,UVM,SRSF2_UVM,,official,3.75,0.57,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0656,STAG2,,ENSG00000101972,pan_cancer,PANCAN,STAG2_PANCAN,tsg,official,,2.41,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0657,STAG2,,ENSG00000101972,source_cancer_code,BLCA,STAG2_BLCA,tsg,official,15.54,2.41,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0658,STAG2,,ENSG00000101972,source_cancer_code,GBM,STAG2_GBM,tsg,official,4.18,2.41,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0659,STK11,,ENSG00000118046,source_cancer_code,CESC,STK11_CESC,tsg,official,5.11,1.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0660,STK11,,ENSG00000118046,pan_cancer,PANCAN,STK11_PANCAN,tsg,official,,1.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0661,STK11,,ENSG00000118046,source_cancer_code,LUAD,STK11_LUAD,tsg,official,16.24,1.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0662,TAF1,,ENSG00000147133,source_cancer_code,UCEC,TAF1_UCEC,oncogene,official,12.12,2.64,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
