Symbol,reference_tpm
RNU6-860P,0.0
RNU6-861P,0.0
RNU6-862P,0.0
RNU6-863P,0.0
RNU6-864P,0.0
RNU6-865P,0.0
RNU6-866P,0.0
RNU6-867P,0.0
RNU6-869P,0.0
RNU6-86P,0.0
RNU6-871P,0.0
RNU6-873P,0.0
RNU6-874P,0.0
RNU6-875P,0.0
RNU6-876P,0.0
RNU6-877P,0.0
RNU6-878P,0.0
RNU6-879P,0.0
RNU6-87P,0.0
RNU6-880P,0.0
RNU6-881P,0.0
RNU6-882P,0.0
RNU6-883P,0.0
RNU6-884P,0.0
RNU6-885P,0.0
RNU6-886P,0.0
RNU6-887P,0.0
RNU6-888P,0.0
RNU6-889P,0.0
RNU6-88P,0.0
RNU6-890P,0.0
RNU6-891P,0.0
RNU6-892P,0.0
RNU6-893P,0.0
RNU6-894P,0.0
RNU6-895P,0.0
RNU6-896P,0.0
RNU6-897P,0.0
RNU6-898P,0.0
RNU6-899P,0.0
RNU6-89P,0.0
RNU6-9,0.0
RNU6-900P,0.0
RNU6-901P,0.0
RNU6-902P,0.0
RNU6-903P,0.0
RNU6-904P,0.0
RNU6-905P,0.0
RNU6-906P,0.0
RNU6-907P,0.0
RNU6-908P,0.0
RNU6-909P,0.0
RNU6-90P,0.0
RNU6-910P,0.0
RNU6-911P,0.0
RNU6-912P,0.0
RNU6-913P,0.0
RNU6-914P,0.0
RNU6-915P,0.0
RNU6-916P,0.0
RNU6-917P,0.0
RNU6-918P,0.0
RNU6-919P,0.0
RNU6-91P,0.0
RNU6-920P,0.0
RNU6-921P,0.0
RNU6-922P,0.0
RNU6-923P,0.0
RNU6-924P,0.0
RNU6-925P,0.0
RNU6-926P,0.0
RNU6-927P,0.0
RNU6-928P,0.0
RNU6-929P,0.0
RNU6-92P,0.0
RNU6-930P,0.0
RNU6-931P,0.0
RNU6-932P,0.0
RNU6-933P,0.0
RNU6-934P,0.0
RNU6-935P,0.0
RNU6-936P,0.0
RNU6-937P,0.0
RNU6-938P,0.0
RNU6-939P,0.0
RNU6-940P,0.0
RNU6-941P,0.0
RNU6-942P,0.0
RNU6-943P,0.0
RNU6-944P,0.0
RNU6-945P,0.0
RNU6-946P,0.0
RNU6-947P,0.0
RNU6-948P,0.0
RNU6-949P,0.0
RNU6-94P,0.0
RNU6-950P,0.0
RNU6-951P,0.0
RNU6-952P,0.0
RNU6-953P,0.0
RNU6-954P,0.0
RNU6-955P,0.0
RNU6-956P,0.0
RNU6-957P,0.0
RNU6-958P,0.0
RNU6-959P,0.0
RNU6-95P,0.0
RNU6-960P,0.0
RNU6-961P,0.0
RNU6-964P,0.0
RNU6-965P,0.0
RNU6-966P,0.0
RNU6-967P,0.0
RNU6-968P,0.0
RNU6-969P,0.0
RNU6-970P,0.0
RNU6-971P,0.0
RNU6-972P,0.0
RNU6-973P,0.0
RNU6-974P,0.0
RNU6-975P,0.0
RNU6-976P,0.0
RNU6-977P,0.0
RNU6-978P,0.0
RNU6-979P,0.0
RNU6-97P,0.0
RNU6-980P,0.0
RNU6-982P,0.0
RNU6-983P,0.0
RNU6-984P,0.0
RNU6-985P,0.0
RNU6-986P,0.0
RNU6-987P,0.0
RNU6-988P,0.0
RNU6-989P,0.0
RNU6-98P,0.0
RNU6-990P,0.0
RNU6-991P,0.0
RNU6-992P,0.0
RNU6-993P,0.0
RNU6-994P,0.0
RNU6-995P,0.0
RNU6-996P,0.0
RNU6-997P,0.0
RNU6-998P,0.0
RNU6-999P,0.0
RNU6-99P,0.0
RNU6ATAC,0.0
RNU6ATAC10P,0.0
RNU6ATAC11P,0.0
RNU6ATAC12P,0.0
RNU6ATAC13P,0.0
RNU6ATAC14P,0.0
RNU6ATAC15P,0.0
RNU6ATAC16P,0.0
RNU6ATAC17P,0.0
RNU6ATAC18P,0.0
RNU6ATAC19P,0.0
RNU6ATAC20P,0.0
RNU6ATAC21P,0.0
RNU6ATAC22P,0.0
RNU6ATAC23P,0.0
RNU6ATAC24P,0.0
RNU6ATAC25P,0.0
RNU6ATAC26P,0.0
RNU6ATAC27P,0.0
RNU6ATAC28P,0.0
RNU6ATAC29P,0.0
RNU6ATAC2P,0.0
RNU6ATAC30P,0.0
RNU6ATAC31P,0.0
RNU6ATAC32P,0.0
RNU6ATAC33P,0.0
RNU6ATAC34P,0.0
RNU6ATAC36P,0.0
RNU6ATAC37P,0.0
RNU6ATAC38P,0.0
RNU6ATAC39P,0.0
RNU6ATAC3P,0.0
RNU6ATAC40P,0.0
RNU6ATAC41P,0.0
RNU6ATAC42P,0.0
RNU6ATAC4P,0.0
RNU6ATAC5P,0.0
RNU6ATAC6P,0.0
RNU6ATAC7P,0.0
RNU6ATAC8P,0.0
RNU6ATAC9P,0.0
RNU6V,0.0
RNU7-1,0.0
RNU7-102P,0.0
RNU7-103P,0.0
RNU7-104P,0.0
RNU7-105P,0.0
RNU7-106P,0.0
RNU7-107P,0.0
RNU7-10P,0.0
RNU7-110P,0.0
RNU7-111P,0.0
RNU7-113P,0.0
RNU7-115P,0.0
RNU7-116P,0.0
RNU7-119P,0.0
RNU7-11P,0.0
RNU7-120P,0.0
RNU7-121P,0.0
RNU7-123P,0.0
RNU7-124P,0.0
RNU7-125P,0.0
RNU7-126P,0.0
RNU7-127P,0.0
RNU7-128P,0.0
RNU7-129P,0.0
RNU7-12P,0.0
RNU7-130P,0.0
RNU7-133P,0.0
RNU7-134P,0.0
RNU7-136P,0.0
RNU7-137P,0.0
RNU7-138P,0.0
RNU7-13P,0.0
RNU7-140P,0.0
RNU7-141P,0.0
RNU7-143P,0.0
RNU7-144P,0.0
RNU7-147P,0.0
RNU7-148P,0.0
RNU7-149P,0.0
RNU7-14P,0.0
RNU7-151P,0.0
RNU7-152P,0.0
RNU7-153P,0.0
RNU7-154P,0.0
RNU7-155P,0.0
RNU7-156P,0.0
RNU7-157P,0.0
RNU7-159P,0.0
RNU7-160P,0.0
RNU7-161P,0.0
RNU7-164P,0.0
RNU7-165P,0.0
RNU7-167P,0.0
RNU7-169P,0.0
RNU7-170P,0.0
RNU7-171P,0.0
RNU7-172P,0.0
RNU7-173P,0.0
RNU7-174P,0.0
RNU7-175P,0.0
RNU7-176P,0.0
RNU7-179P,0.0
RNU7-180P,0.0
RNU7-181P,0.0
RNU7-182P,0.0
RNU7-183P,0.0
RNU7-185P,0.0
RNU7-186P,0.0
RNU7-187P,0.0
RNU7-188P,0.0
RNU7-18P,0.0
RNU7-190P,0.0
RNU7-192P,0.0
RNU7-193P,0.0
RNU7-194P,0.0
RNU7-195P,0.0
RNU7-196P,0.0
RNU7-197P,0.0
RNU7-19P,0.0
RNU7-200P,0.0
RNU7-20P,0.0
RNU7-21P,0.0
RNU7-22P,0.0
RNU7-23P,0.0
RNU7-24P,0.0
RNU7-25P,0.0
RNU7-26P,0.0
RNU7-27P,0.0
RNU7-28P,0.0
RNU7-29P,0.0
RNU7-2P,0.0
RNU7-30P,0.0
RNU7-34P,0.0
RNU7-35P,0.0
RNU7-37P,0.0
RNU7-38P,0.0
RNU7-3P,0.0
RNU7-40P,0.0
RNU7-41P,0.0
RNU7-43P,0.0
RNU7-45P,0.0
RNU7-46P,0.0
RNU7-47P,0.0
RNU7-48P,0.0
RNU7-49P,0.0
RNU7-4P,0.0
RNU7-50P,0.0
RNU7-51P,0.0
RNU7-52P,0.0
RNU7-53P,0.0
RNU7-54P,0.0
RNU7-55P,0.0
RNU7-56P,0.0
RNU7-57P,0.0
RNU7-59P,0.0
RNU7-60P,0.0
RNU7-61P,0.0
RNU7-62P,0.0
RNU7-63P,0.0
RNU7-65P,0.0
RNU7-66P,0.0
RNU7-67P,0.0
RNU7-69P,0.0
RNU7-6P,0.0
RNU7-70P,0.0
RNU7-71P,0.0
RNU7-73P,0.0
RNU7-74P,0.0
RNU7-75P,0.0
RNU7-77P,0.0
RNU7-79P,0.0
RNU7-7P,0.0
RNU7-80P,0.0
RNU7-81P,0.0
RNU7-82P,0.0
RNU7-84P,0.0
RNU7-85P,0.0
RNU7-87P,0.0
RNU7-88P,0.0
RNU7-8P,0.0
RNU7-90P,0.0
RNU7-92P,0.0
RNU7-93P,0.0
RNU7-94P,0.0
RNU7-95P,0.0
RNU7-96P,0.0
RNU7-97P,0.0
RNU7-99P,0.0
RNU7-9P,0.0
RNVU1-1,0.0
RNVU1-14,0.0
RNVU1-15,0.0
RNVU1-17,0.0
RNVU1-18,11.659944
RNVU1-19,0.0
RNVU1-2,0.0
RNVU1-21,0.0
RNVU1-22,0.0
RNVU1-23,0.0
RNVU1-24,0.0
RNVU1-25,0.0
RNVU1-26,0.0
RNVU1-27,0.0
RNVU1-28,0.0
RNVU1-29,0.0
RNVU1-2A,0.0
RNVU1-3,0.0
RNVU1-30,0.0
RNVU1-31,0.0
RNVU1-32,0.0
RNVU1-33,0.0
RNVU1-34,0.0
RNVU1-4,0.0
RNVU1-6,0.0
RNVU1-7,0.0
RNVU1-8,0.0
RNY1,0.0
RNY1P1,0.0
RNY1P10,0.0
RNY1P11,0.0
RNY1P12,0.0
RNY1P13,0.0
RNY1P14,0.0
RNY1P15,0.0
RNY1P16,0.0
RNY1P2,0.0
RNY1P3,0.0
RNY1P4,0.0
RNY1P5,0.0
RNY1P6,0.0
RNY1P7,0.0
RNY1P8,0.0
RNY1P9,0.0
RNY3,0.0
RNY3P1,0.0
RNY3P10,0.0
RNY3P11,0.0
RNY3P12,0.0
RNY3P13,0.0
RNY3P14,0.0
RNY3P15,0.0
RNY3P16,0.0
RNY3P2,0.0
RNY3P3,0.0
RNY3P4,0.0
RNY3P5,0.0
RNY3P7,0.0
RNY3P8,0.0
RNY3P9,0.0
RNY4,0.0
RNY4P10,0.0
RNY4P13,0.0
RNY4P14,0.0
RNY4P16,0.0
RNY4P17,0.0
RNY4P18,0.0
RNY4P19,0.0
RNY4P20,0.0
RNY4P23,0.0
RNY4P24,0.0
RNY4P25,0.0
RNY4P27,0.0
RNY4P28,0.0
RNY4P29,0.0
RNY4P3,0.0
RNY4P30,0.0
RNY4P34,0.0
RNY4P36,0.0
RNY4P37,0.0
RNY4P6,0.0
RNY4P7,0.0
RNY4P9,0.0
RPL10,3283.227295
RPL10A,1241.039917
RPL10AP1,0.0301
RPL10AP2,0.32009
RPL10AP3,0.0
RPL10AP5,0.0
RPL10AP6,2.390077
RPL10P1,0.0
RPL10P10,0.0
RPL10P11,0.0
RPL10P12,0.0
RPL10P13,0.0
RPL10P14,0.0
RPL10P15,0.410097
RPL10P16,0.0
RPL10P17,0.0
RPL10P18,0.0
RPL10P19,0.0
RPL10P2,0.0
RPL10P3,0.570115
RPL10P4,0.0
RPL10P5,0.0
RPL10P6,0.0
RPL10P7,0.0
RPL10P8,0.0
RPL10P9,0.0
RPL11,1803.394287
RPL11P1,0.0
RPL11P3,0.0
RPL11P4,0.0
RPL11P5,0.0
RPL12,1732.571899
RPL12P1,0.180105
RPL12P10,0.0
RPL12P11,0.0
RPL12P12,0.0
RPL12P13,0.0
RPL12P14,0.0
RPL12P15,0.0
RPL12P16,0.0
RPL12P17,0.0
RPL12P18,0.0
RPL12P19,0.0
RPL12P2,0.0
RPL12P20,0.0
RPL12P21,0.0
RPL12P22,0.0
RPL12P23,0.0
RPL12P24,0.0
RPL12P25,0.0
RPL12P26,0.0
RPL12P27,0.0
RPL12P28,0.0
RPL12P29,0.0
RPL12P3,0.0
RPL12P30,0.0
RPL12P31,0.0
RPL12P32,0.0
RPL12P33,0.0
RPL12P34,0.0
RPL12P35,0.0
RPL12P36,0.0
RPL12P37,0.0
RPL12P38,0.170104
RPL12P39,0.0
RPL12P4,2.440147
RPL12P40,0.0
RPL12P41,0.0
RPL12P42,0.0
RPL12P43,0.0
RPL12P44,0.0
RPL12P45,0.0
RPL12P46,0.0
RPL12P47,0.0
RPL12P48,0.0
RPL12P49,0.0
RPL12P5,0.0
RPL12P50,0.0
RPL12P6,0.0
RPL12P7,0.0
RPL12P8,0.080102
RPL12P9,0.0
RPL13,2810.088135
RPL13A,2609.394043
RPL13AP,0.0
RPL13AP10,0.0
RPL13AP11,0.0
RPL13AP12,0.0
RPL13AP13,0.0
RPL13AP14,0.0
RPL13AP15,0.0
RPL13AP16,0.0
RPL13AP17,0.0
RPL13AP18,0.0
RPL13AP19,0.0
RPL13AP2,0.0
RPL13AP20,1.300081
RPL13AP21,0.0
RPL13AP22,0.0
RPL13AP23,0.0
RPL13AP24,0.0
RPL13AP25,0.760117
RPL13AP26,0.0
RPL13AP27,0.0
RPL13AP3,0.100098
RPL13AP5,119.071869
RPL13AP6,0.150098
RPL13AP7,0.750108
RPL13AP8,0.0
RPL13AP9,0.0
RPL13P,0.0
RPL13P12,12.56986
RPL13P2,0.0
RPL13P4,0.0
RPL13P5,0.0
RPL13P6,0.0
RPL13P8,0.0
RPL14,933.171875
RPL14P1,14.460147
RPL14P2,0.0
RPL14P3,0.190094
RPL14P5,0.0
RPL14P6,0.0
RPL15,1362.840088
RPL15P1,0.0
RPL15P11,0.0
RPL15P12,0.0
RPL15P13,0.0
RPL15P14,0.0
RPL15P15,0.0
RPL15P16,0.0
RPL15P17,0.0
RPL15P18,0.060102
RPL15P19,0.0
RPL15P2,0.060102
RPL15P20,0.0
RPL15P21,0.0
RPL15P22,0.0
RPL15P3,12.3
RPL15P4,0.0
RPL15P5,0.0
RPL15P6,0.0
RPL15P7,0.0
RPL15P8,0.0
RPL15P9,0.0
RPL17,1561.913818
RPL17P1,0.0
RPL17P10,0.0
RPL17P11,0.0
RPL17P12,0.0
RPL17P13,0.0
RPL17P14,0.0
RPL17P15,0.0
RPL17P16,0.0
RPL17P17,0.0
RPL17P18,0.0
RPL17P19,0.0
RPL17P2,0.0
RPL17P20,0.0
RPL17P21,0.0
RPL17P22,0.060102
RPL17P23,0.0
RPL17P24,0.0
RPL17P25,0.0
RPL17P26,0.0
RPL17P27,0.0
RPL17P28,0.0
RPL17P29,0.0
RPL17P3,0.0
RPL17P30,0.0
RPL17P31,0.0
RPL17P33,0.0
RPL17P34,0.0
RPL17P35,0.0
RPL17P36,0.0
RPL17P37,0.0
RPL17P38,0.0
RPL17P39,0.0
RPL17P4,0.0
RPL17P40,0.0
RPL17P41,0.0
RPL17P43,0.0
RPL17P44,0.0
RPL17P45,0.0
RPL17P46,0.0
RPL17P47,0.0
RPL17P48,0.0
RPL17P49,0.0
RPL17P5,0.0
RPL17P50,0.550091
RPL17P51,0.0
RPL17P6,0.0
RPL17P7,0.0
RPL17P8,0.0
RPL17P9,0.0
RPL18,1825.277222
RPL18A,1827.174805
RPL18AP14,0.0
RPL18AP15,0.0
RPL18AP16,0.0
RPL18AP17,0.0
RPL18AP2,0.0
RPL18AP3,64.14122
RPL18AP7,0.150098
RPL18AP8,0.0
RPL18AP9,0.0
RPL18P1,0.0
RPL18P10,0.080102
RPL18P11,0.0
RPL18P13,0.0
RPL19,2088.85791
RPL19P1,0.0
RPL19P11,0.0
RPL19P13,0.0
RPL19P14,0.0
RPL19P16,0.0
RPL19P18,0.0
RPL19P2,0.0
RPL19P20,0.0
RPL19P21,0.0
RPL19P4,0.0
RPL19P5,0.0
RPL19P6,0.0
RPL19P7,0.0
RPL21,859.407654
RPL21P1,0.0
RPL21P10,0.050099
RPL21P100,0.0
RPL21P103,0.0
RPL21P104,0.0
RPL21P106,0.0
RPL21P107,0.0
RPL21P108,0.0
RPL21P109,0.0
RPL21P11,0.230106
RPL21P110,0.0
RPL21P111,0.0
RPL21P112,0.0
RPL21P113,0.0
RPL21P114,0.0
RPL21P115,0.0
RPL21P116,0.0
RPL21P117,0.0
RPL21P118,0.0
RPL21P119,0.58
RPL21P12,0.0
RPL21P120,0.180105
RPL21P121,0.0
RPL21P122,0.0
RPL21P123,0.0
RPL21P125,0.0
RPL21P126,0.0
RPL21P127,0.0
RPL21P128,0.0
RPL21P129,0.0
RPL21P13,0.0
RPL21P130,0.0
RPL21P131,0.0
RPL21P132,0.0
RPL21P133,0.0
RPL21P134,0.090099
RPL21P135,0.040101
RPL21P136,0.0
RPL21P137,0.0
RPL21P14,0.0
RPL21P15,0.0
RPL21P16,0.0
RPL21P17,0.0
RPL21P18,0.0
RPL21P19,0.0
RPL21P2,0.0
RPL21P20,0.0
RPL21P21,0.0
RPL21P22,0.0
RPL21P23,0.0
RPL21P24,0.0
RPL21P25,0.0
RPL21P26,0.0
RPL21P27,0.0
RPL21P28,0.580096
RPL21P29,0.0
RPL21P3,0.070102
RPL21P30,0.0
RPL21P31,0.0
RPL21P32,0.0
RPL21P33,0.0
RPL21P34,0.0
RPL21P35,0.0
RPL21P36,0.0
RPL21P37,0.0
RPL21P38,0.0
RPL21P39,0.080102
RPL21P4,0.025049
RPL21P40,0.0
RPL21P41,0.0
RPL21P42,0.0
RPL21P43,0.0
RPL21P44,0.1
RPL21P45,0.0
RPL21P46,0.0
RPL21P47,0.0
RPL21P48,0.0
RPL21P49,0.0
RPL21P5,0.0
RPL21P50,0.0
RPL21P51,0.0
RPL21P52,0.0
RPL21P53,0.0
RPL21P54,0.0
RPL21P55,0.0
RPL21P56,0.0
RPL21P57,0.0
RPL21P58,0.0
RPL21P59,0.0
RPL21P6,0.0
RPL21P60,0.0
RPL21P61,0.0
RPL21P62,0.0
RPL21P63,0.0
RPL21P64,0.0
RPL21P65,0.0
RPL21P66,0.0
RPL21P67,0.0
RPL21P68,0.0
RPL21P69,0.0
RPL21P7,0.0
RPL21P70,0.0
RPL21P71,0.0
RPL21P72,0.0
RPL21P73,0.0
RPL21P74,0.0
RPL21P75,0.570115
RPL21P76,0.0
RPL21P77,0.0
RPL21P78,0.0
RPL21P79,0.0
RPL21P8,0.0
RPL21P80,0.0
RPL21P81,0.0
RPL21P82,0.0
RPL21P83,0.0
RPL21P84,0.0
RPL21P85,0.0
RPL21P86,0.0
RPL21P87,0.0
RPL21P88,0.0
RPL21P89,0.0
RPL21P9,0.0
RPL21P90,0.0
RPL21P91,0.0
RPL21P92,0.0
RPL21P93,0.0
RPL21P94,0.0
RPL21P95,0.0
RPL21P96,0.0
RPL21P97,0.0
RPL21P98,0.0
RPL21P99,0.0
RPL22,456.824768
RPL22P1,0.0
RPL22P10,0.0
RPL22P11,0.0
RPL22P12,0.0
RPL22P13,0.0
RPL22P14,0.0
RPL22P16,0.0
RPL22P17,0.0
RPL22P18,0.0
RPL22P19,0.0
RPL22P2,0.0
RPL22P20,0.0
RPL22P21,0.0
RPL22P22,0.0
RPL22P23,0.0
RPL22P24,0.0
RPL22P3,0.0
RPL22P4,0.0
RPL22P5,0.0
RPL22P6,0.0
RPL22P7,0.0
RPL22P8,0.0
RPL23,1560.182251
RPL23A,1136.671143
RPL23AP1,1.210101
RPL23AP10,0.0
RPL23AP11,0.0
RPL23AP12,0.0
RPL23AP14,0.0
RPL23AP15,0.0
RPL23AP16,0.0
RPL23AP17,0.0
RPL23AP18,0.210098
RPL23AP19,0.0
RPL23AP2,1.67
RPL23AP20,0.0
RPL23AP21,0.040101
RPL23AP22,0.0
RPL23AP23,0.0
RPL23AP24,0.160096
RPL23AP25,0.240099
RPL23AP26,0.0
RPL23AP27,0.0
RPL23AP28,0.0
RPL23AP29,0.0
RPL23AP3,0.0
RPL23AP30,0.0
RPL23AP31,0.0
RPL23AP32,0.040101
RPL23AP33,0.0
RPL23AP34,0.0201
RPL23AP35,0.0
RPL23AP36,0.0
RPL23AP37,0.0
RPL23AP38,0.0
RPL23AP39,0.0
RPL23AP4,0.0
RPL23AP40,0.0
RPL23AP41,0.0
RPL23AP42,1226.897461
RPL23AP43,0.070102
RPL23AP44,0.0
RPL23AP45,0.0
RPL23AP46,0.0
RPL23AP47,0.0
RPL23AP48,0.0
RPL23AP49,0.93
RPL23AP50,0.0
RPL23AP51,0.0
RPL23AP52,0.0
RPL23AP53,2.510166
RPL23AP54,0.0
RPL23AP55,0.0
RPL23AP56,0.0
RPL23AP57,0.0
RPL23AP58,0.0
RPL23AP59,0.0
RPL23AP6,0.0
RPL23AP60,0.0
RPL23AP61,0.02
RPL23AP62,0.0
RPL23AP63,0.100098
RPL23AP64,0.280092
RPL23AP65,2.460024
RPL23AP66,0.0
RPL23AP67,0.072574
RPL23AP68,0.0
RPL23AP69,0.0
RPL23AP7,6.540049
RPL23AP70,0.0
RPL23AP71,0.0
RPL23AP72,0.0
RPL23AP73,0.0
RPL23AP74,0.420102
RPL23AP75,0.0
RPL23AP76,0.0
RPL23AP77,0.0
RPL23AP78,0.0
RPL23AP8,0.0
RPL23AP80,0.0
RPL23AP81,0.190094
RPL23AP82,18.420361
RPL23AP83,0.0
RPL23AP84,0.0
RPL23AP85,0.0
RPL23AP86,0.0
RPL23AP87,0.120102
RPL23AP88,0.0
RPL23AP89,0.0
RPL23AP90,0.0
RPL23AP91,0.0
RPL23AP92,0.0
RPL23AP93,0.0
RPL23AP94,0.0
RPL23AP95,0.0
RPL23AP96,0.0
RPL23AP97,0.260096
RPL23P10,0.0
RPL23P11,0.0
RPL23P2,0.640102
RPL23P4,0.0
RPL23P5,0.0
RPL23P8,0.0
RPL24,1358.594116
RPL24P2,2.700112
RPL24P4,12.900002
RPL24P6,0.0
RPL24P7,0.0
RPL24P8,1.230074
RPL24P9,0.0
RPL26,1995.036133
RPL26P13,0.0
RPL26P15,0.0
RPL26P19,2.920176
RPL26P20,0.0
RPL26P26,0.0
RPL26P27,0.0
RPL26P28,0.0
RPL26P29,0.0
RPL26P3,0.0
RPL26P30,0.420102
RPL26P31,0.0
RPL26P34,0.0
RPL26P35,0.0
RPL26P36,0.0
RPL26P37,0.0
RPL26P6,0.0
RPL26P9,0.0
RPL27,1876.982056
RPL27A,2380.583984
RPL27AP,0.0
RPL27AP3,0.0
RPL27AP4,0.0
RPL27AP5,0.0
RPL27AP8,0.0
RPL27P12,0.0
RPL27P5,0.0
RPL27P6,0.0
RPL27P7,0.0
RPL27P8,0.0
RPL27P9,0.0
RPL28,1951.813354
RPL28P1,0.0
RPL28P2,0.0
RPL29,1452.830078
RPL29P1,0.0
RPL29P11,1.470103
RPL29P12,0.180105
RPL29P13,0.0
RPL29P14,0.230106
RPL29P15,0.0
RPL29P16,0.0
RPL29P17,0.0
RPL29P18,0.0
RPL29P19,0.230106
RPL29P2,0.0
RPL29P20,0.0
RPL29P21,0.0
RPL29P22,0.0
RPL29P23,0.0
RPL29P24,0.09
RPL29P25,0.0
RPL29P26,0.0
RPL29P27,0.0
RPL29P28,0.0
RPL29P29,0.0
RPL29P3,0.0
RPL29P30,0.0
RPL29P31,0.0
RPL29P32,0.0
RPL29P33,0.130096
RPL29P34,0.0
RPL29P4,0.0
RPL29P5,0.0
RPL29P6,0.0
RPL29P7,0.0
RPL29P8,0.0
RPL29P9,0.0
RPL3,2028.080566
RPL30,2256.075195
RPL30P1,0.0
RPL30P10,0.0
RPL30P11,0.0
RPL30P12,0.0
RPL30P13,0.0
RPL30P14,0.0
RPL30P15,0.0
RPL30P16,0.0
RPL30P2,0.0
RPL30P3,0.0
RPL30P4,0.0
RPL30P5,0.0
RPL30P6,0.0
RPL30P7,0.0
RPL30P9,0.0
RPL31,2345.207031
RPL31P1,0.0
RPL31P10,0.0
RPL31P11,0.0
RPL31P12,0.0
RPL31P13,0.0
RPL31P14,0.0
RPL31P15,0.0
RPL31P16,0.0
RPL31P17,0.0
RPL31P18,0.0
RPL31P19,0.0
RPL31P2,0.0
RPL31P20,0.0
RPL31P21,0.0
RPL31P22,0.0
RPL31P23,0.0
RPL31P24,0.0
RPL31P25,0.0
RPL31P26,0.0
RPL31P28,0.0
RPL31P29,0.0
RPL31P3,0.0
RPL31P30,0.0
RPL31P31,0.0
RPL31P32,0.0
RPL31P33,0.0
RPL31P34,0.0
RPL31P35,0.0
RPL31P36,0.0
RPL31P37,0.0
RPL31P38,0.0
RPL31P39,0.0
RPL31P4,0.0
RPL31P40,0.0
RPL31P41,0.0
RPL31P42,0.0
RPL31P43,0.0
RPL31P44,0.0
RPL31P45,0.0
RPL31P46,0.0
RPL31P47,0.0
RPL31P48,0.0
RPL31P49,0.130096
RPL31P5,0.0
RPL31P50,0.0
RPL31P51,0.0
RPL31P52,0.190094
RPL31P53,0.0
RPL31P54,0.0
RPL31P56,0.0
RPL31P57,0.0
RPL31P58,0.0
RPL31P59,0.0
RPL31P6,0.0
RPL31P60,0.0
RPL31P61,0.0
RPL31P62,0.0
RPL31P63,0.120102
RPL31P64,0.0
RPL31P7,0.0
RPL31P8,0.0
RPL31P9,0.0
RPL32,1973.717529
RPL32P1,0.100098
RPL32P10,0.0
RPL32P11,0.0
RPL32P12,0.0
RPL32P13,0.0
RPL32P14,0.0
RPL32P15,0.0
RPL32P16,0.0
RPL32P17,0.0
RPL32P18,0.0
RPL32P19,0.0
RPL32P2,0.0
RPL32P20,0.0
RPL32P21,0.0
RPL32P22,0.0
RPL32P23,0.0
RPL32P24,0.0
RPL32P25,0.0
RPL32P26,0.0
RPL32P27,0.0
RPL32P28,0.0
RPL32P29,14.109629
RPL32P3,4.709991
RPL32P30,0.0
RPL32P31,0.0
RPL32P32,0.0
RPL32P33,0.0
RPL32P34,0.0
RPL32P35,0.0
RPL32P36,0.0
RPL32P4,0.0
RPL32P5,0.0
RPL32P6,0.0
RPL32P7,0.0
RPL32P8,0.0
RPL32P9,0.0
RPL34,1663.606934
RPL34P1,0.0
RPL34P10,0.0
RPL34P11,0.0
RPL34P16,0.0
RPL34P17,0.0
RPL34P18,0.59
RPL34P19,0.0
RPL34P20,0.0
RPL34P21,0.0
RPL34P22,0.0
RPL34P23,0.0
RPL34P24,0.0
RPL34P26,0.0
RPL34P27,0.0
RPL34P29,0.0
RPL34P3,0.0
RPL34P31,0.0
RPL34P33,0.0
RPL34P34,0.18
RPL34P36,0.0
RPL34P6,0.0
RPL34P8,0.0
RPL34P9,0.0
RPL35,1783.875977
RPL35A,1415.895142
RPL35AP,0.0
RPL35AP10,0.0
RPL35AP11,0.0
RPL35AP12,0.0
RPL35AP13,0.0
RPL35AP14,0.0
RPL35AP15,0.0
RPL35AP16,0.0
RPL35AP17,0.0
RPL35AP18,0.0
RPL35AP19,0.0
RPL35AP2,0.0
RPL35AP20,0.0
RPL35AP21,0.0
RPL35AP22,0.0
RPL35AP23,0.0
RPL35AP24,0.0
RPL35AP26,0.0
RPL35AP27,0.0
RPL35AP28,0.0
RPL35AP29,0.0
RPL35AP3,0.0
RPL35AP30,0.0
RPL35AP31,0.0
RPL35AP32,0.0
RPL35AP33,0.0
RPL35AP34,0.0
RPL35AP35,0.0
RPL35AP36,0.0
RPL35AP37,0.0
RPL35AP4,0.0
RPL35AP5,0.0
RPL35AP6,0.0
RPL35AP7,0.0
RPL35AP8,0.0
RPL35AP9,0.0
RPL35P1,1.83006
RPL35P2,0.66009
RPL35P3,0.0
RPL35P4,0.0
RPL35P5,6.759928
RPL35P6,0.0
RPL35P8,0.0
RPL35P9,0.0
RPL36,1097.87561
RPL36A,1579.769653
RPL36AP1,0.0
RPL36AP10,0.0
RPL36AP11,0.0
RPL36AP12,0.0
RPL36AP13,0.0
RPL36AP14,0.0
RPL36AP15,0.0
RPL36AP16,0.0
RPL36AP17,0.0
RPL36AP18,0.0
RPL36AP19,0.0
RPL36AP2,0.0
RPL36AP20,0.0
RPL36AP21,0.0
RPL36AP23,0.0
RPL36AP24,0.0
RPL36AP25,0.0
RPL36AP26,0.0
RPL36AP27,0.0
RPL36AP28,0.0
RPL36AP29,0.0
RPL36AP30,0.0
RPL36AP31,0.0
RPL36AP32,0.0
RPL36AP33,0.0
RPL36AP34,0.0
RPL36AP35,0.0
RPL36AP36,0.0
RPL36AP37,0.0
RPL36AP38,0.0
RPL36AP39,0.0
RPL36AP4,0.0
RPL36AP40,0.0
RPL36AP41,0.0
RPL36AP43,0.330099
