Ensembl_Gene_ID,Symbol,category,reference_tpm,reference_source,reference_profile_version
ENSG00000238304,RNU7-50P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252369,RNU7-51P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251981,RNU7-52P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252514,RNU7-53P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238590,RNU7-54P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239078,RNU7-55P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238709,RNU7-56P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238365,RNU7-57P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238880,RNU7-59P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251747,RNU7-60P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251706,RNU7-61P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238653,RNU7-62P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238417,RNU7-63P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252457,RNU7-65P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238949,RNU7-66P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239115,RNU7-67P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252178,RNU7-69P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252654,RNU7-6P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252750,RNU7-70P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251868,RNU7-71P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239105,RNU7-73P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239010,RNU7-74P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251880,RNU7-75P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000253054,RNU7-77P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251891,RNU7-79P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238606,RNU7-7P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238778,RNU7-80P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252507,RNU7-81P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238924,RNU7-82P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251892,RNU7-84P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238884,RNU7-85P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238500,RNU7-87P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239003,RNU7-88P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251767,RNU7-8P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238731,RNU7-90P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238785,RNU7-92P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238540,RNU7-93P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238609,RNU7-94P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239007,RNU7-95P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238719,RNU7-96P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238704,RNU7-97P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252080,RNU7-99P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238782,RNU7-9P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207340,RNVU1-1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207501,RNVU1-14,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207205,RNVU1-15,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207349,RNVU1-17,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206737,RNVU1-18,technical,11.659944,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000275538,RNVU1-19,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238825,RNVU1-2,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202408,RNVU1-21,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199879,RNVU1-22,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252826,RNVU1-23,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201699,RNVU1-24,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000274428,RNVU1-25,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000275291,RNVU1-26,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000274210,RNVU1-27,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000277918,RNVU1-28,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000273768,RNVU1-29,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000278099,RNVU1-2A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201183,RNVU1-3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206828,RNVU1-30,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000270722,RNVU1-31,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207110,RNVU1-32,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200597,RNVU1-33,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200997,RNVU1-34,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000277610,RNVU1-4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201558,RNVU1-6,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206585,RNVU1-7,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000286172,RNVU1-8,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201098,RNY1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201242,RNY1P1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200138,RNY1P10,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200629,RNY1P11,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201121,RNY1P12,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201900,RNY1P13,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207155,RNY1P14,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000222351,RNY1P15,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199933,RNY1P16,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201690,RNY1P2,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000223158,RNY1P3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207325,RNY1P4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206617,RNY1P5,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206920,RNY1P6,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207474,RNY1P7,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206697,RNY1P8,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000255156,RNY1P9,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202354,RNY3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201955,RNY3P1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207495,RNY3P10,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201023,RNY3P11,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202297,RNY3P12,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202412,RNY3P13,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207036,RNY3P14,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252106,RNY3P15,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252147,RNY3P16,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199788,RNY3P2,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200686,RNY3P3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207157,RNY3P4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206854,RNY3P5,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206800,RNY3P7,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000223298,RNY3P8,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207458,RNY3P9,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252316,RNY4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202441,RNY4P10,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207011,RNY4P13,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200526,RNY4P14,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201638,RNY4P16,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201818,RNY4P17,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000212409,RNY4P18,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199400,RNY4P19,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252487,RNY4P20,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201377,RNY4P23,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199605,RNY4P24,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238711,RNY4P25,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200211,RNY4P27,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202151,RNY4P28,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000222733,RNY4P29,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202124,RNY4P3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000222148,RNY4P30,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201649,RNY4P34,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000212418,RNY4P36,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252034,RNY4P37,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200537,RNY4P6,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201470,RNY4P7,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200064,RNY4P9,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000277209,RPPH1,technical,9.12015,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252497,RPPH1-2P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252350,RPPH1-3P,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252947,SCARNA1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000239002,SCARNA10,technical,0.88,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251898,SCARNA11,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238795,SCARNA12,technical,1.280126,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252481,SCARNA13,technical,1.580059,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252712,SCARNA14,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000277864,SCARNA15,technical,0.620115,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000275143,SCARNA16,technical,1.49012,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251992,SCARNA17,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238835,SCARNA18,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238754,SCARNA18B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000278249,SCARNA2,technical,1.380087,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252577,SCARNA20,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252835,SCARNA21,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251866,SCARNA21B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000249784,SCARNA22,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251869,SCARNA23,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252906,SCARNA3,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000280466,SCARNA4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000281394,SCARNA4,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252010,SCARNA5,technical,0.4501,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251791,SCARNA6,technical,0.440115,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238741,SCARNA7,technical,0.840113,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000251733,SCARNA8,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206834,SNORA1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206811,SNORA10,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252284,SNORA108,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207187,SNORA10B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221716,SNORA11,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221102,SNORA11B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221459,SNORA11C,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221475,SNORA11D,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221705,SNORA11E,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221164,SNORA11F,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221750,SNORA11G,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000212464,SNORA12,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000238363,SNORA13,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201643,SNORA14A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207181,SNORA14B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207168,SNORA15,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207062,SNORA15B-1,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206785,SNORA15B-2,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000274582,SNORA16A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000280498,SNORA16A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201544,SNORA16B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000274998,SNORA17A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000276161,SNORA17B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000280496,SNORA17B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207145,SNORA18,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207468,SNORA19,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199405,SNORA1B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207392,SNORA20,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206947,SNORA20B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199293,SNORA21,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000252699,SNORA21B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206634,SNORA22,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206603,SNORA22B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207344,SNORA22C,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000201998,SNORA23,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000275994,SNORA24,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206903,SNORA24B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207112,SNORA25,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202377,SNORA25B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000212588,SNORA26,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207051,SNORA27,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000272533,SNORA28,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206910,SNORA29,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206612,SNORA2A,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000207313,SNORA2B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000221491,SNORA2C,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206755,SNORA30,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000202189,SNORA30B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000199477,SNORA31,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000253051,SNORA31B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000206799,SNORA32,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000200534,SNORA33,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000208839,SNORA35,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
ENSG00000271907,SNORA35B,technical,0.0,Treehouse Tumor Compendium 25.01 PolyA median TPM,treehouse_polya_25_01_median_v1
